,index,FID,Exit_ID,Longitude,Latitude,County,State,Highway,Type,AADT,Pop_dens,Comm_1mi,Ports_5mi,Ports_10mi,Ports_20mi,Close_nonT,SHAPE,Flood_Zone
91,91,7150,US-64_Transylvania_NC_Exit_25,-82.72510996,35.2427503,Transylvania,NC,U.S. Highway 64,Exit/Intersection,29000,735.4402434,49,0,0,2,19.37345681,"{'x': -82.72510996015649, 'y': 35.24275030038609, 'spatialReference': {'wkid': 4326}}",0.2% Annual Chance Flood Hazard
92,92,7151,US-64_Transylvania_NC_Exit_26,-82.72113982,35.25140611,Transylvania,NC,U.S. Highway 64,Exit/Intersection,25000,173.5806484,26,0,0,2,18.74438803,"{'x': -82.72113982024649, 'y': 35.25140610960432, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
93,93,7152,US-64_Transylvania_NC_Exit_27,-82.71577925,35.26025441,Transylvania,NC,U.S. Highway 64,Exit/Intersection,25000,735.4402434,11,0,0,6,18.06472163,"{'x': -82.71577925021217, 'y': 35.2602544097133, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
94,94,7153,US-64_Transylvania_NC_Exit_28,-82.71017426,35.26910993,Transylvania,NC,U.S. Highway 64,Exit/Intersection,25000,173.5806484,13,0,0,6,17.37776423,"{'x': -82.71017425973429, 'y': 35.269109929579656, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
95,95,7154,US-64_Transylvania_NC_Exit_29,-82.70374579,35.27386539,Transylvania,NC,U.S. Highway 64,Exit/Intersection,11000,75.88941885,10,0,0,6,16.91173512,"{'x': -82.70374578973639, 'y': 35.27386538987588, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
96,96,7155,US-64_Transylvania_NC_Exit_30,-82.6983497,35.27205847,Transylvania,NC,U.S. Highway 64,Exit/Intersection,9800,75.88941885,10,0,0,6,16.87079226,"{'x': -82.69834970007855, 'y': 35.27205847022225, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
97,97,7156,US-64_Transylvania_NC_Exit_31,-82.68912781,35.2702046,Transylvania,NC,U.S. Highway 64,Exit/Intersection,9000,75.88941885,9,0,0,6,16.73966256,"{'x': -82.68912780990047, 'y': 35.27020459966258, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
98,98,7157,US-64_Transylvania_NC_Exit_32,-82.68416954,35.27026138,Transylvania,NC,U.S. Highway 64,Exit/Intersection,9000,75.88941885,3,0,0,6,16.61064225,"{'x': -82.68416953989231, 'y': 35.270261380158615, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
99,99,7158,US-64_Transylvania_NC_Exit_33,-82.66220711,35.27336377,Transylvania,NC,U.S. Highway 64,Exit/Intersection,7900,75.88941885,0,0,0,6,15.90363602,"{'x': -82.66220710987017, 'y': 35.273363769622335, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
100,100,7159,US-64_Transylvania_NC_Exit_34,-82.6405311,35.27337701,Transylvania,NC,U.S. Highway 64,Exit/Intersection,7900,75.88941885,3,0,0,6,15.47496342,"{'x': -82.64053110042988, 'y': 35.27337701034082, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
101,101,7160,US-64_Transylvania_NC_Exit_35,-82.63272996,35.27761084,Transylvania,NC,U.S. Highway 64,Exit/Intersection,8300,75.88941885,3,0,0,6,15.06274657,"{'x': -82.63272996011955, 'y': 35.27761083956864, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
102,102,7161,US-64_Transylvania_NC_Exit_36,-82.62334193,35.30343609,Transylvania,NC,U.S. Highway 64,Exit/Intersection,8700,75.88941885,0,0,0,10,13.20506894,"{'x': -82.62334193008599, 'y': 35.30343608980377, 'spatialReference': {'wkid': 4326}}",0.2% Annual Chance Flood Hazard
103,103,7162,US-64_Clay_NC_Exit_19,-83.58199301,35.07795159,Clay,NC,U.S. Highway 64,Exit/Intersection,3000,29.45786479,0,0,0,0,63.44753608,"{'x': -83.58199300966965, 'y': 35.07795159039364, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
104,104,7163,US-64_Clay_NC_Exit_20,-83.62871767,35.0694466,Clay,NC,U.S. Highway 64,Exit/Intersection,3000,29.45786479,0,0,0,0,63.59406898,"{'x': -83.62871766968465, 'y': 35.06944660018053, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
105,105,7164,US-64_Clay_NC_Exit_21,-83.61223361,35.0558874,Clay,NC,U.S. Highway 64,Exit/Intersection,3000,29.45786479,0,0,0,0,64.74359549,"{'x': -83.61223361009297, 'y': 35.055887400283325, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
106,106,7165,US-64_Macon_NC_Exit_17,-83.56017132,35.09420315,Macon,NC,U.S. Highway 64,Exit/Intersection,3000,73.44485529,0,0,0,0,61.81988272,"{'x': -83.56017131995043, 'y': 35.094203150055364, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
107,107,7166,US-64_Macon_NC_Exit_18,-83.50330651,35.13742359,Macon,NC,U.S. Highway 64,Exit/Intersection,2700,21.03061268,0,0,0,0,57.56240099,"{'x': -83.50330650978754, 'y': 35.137423590026685, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
108,108,7167,US-64_Macon_NC_Exit_19,-83.49143324,35.13772043,Macon,NC,U.S. Highway 64,Exit/Intersection,2700,21.03061268,0,0,0,0,56.96113494,"{'x': -83.49143324015188, 'y': 35.13772043015376, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
109,109,7168,US-64_Macon_NC_Exit_20,-83.47763946,35.14252267,Macon,NC,U.S. Highway 64,Exit/Intersection,4800,73.44485529,1,0,0,0,56.1168248,"{'x': -83.4776394601929, 'y': 35.14252266958556, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
110,110,7169,US-64_Macon_NC_Exit_21,-83.47172216,35.14613451,Macon,NC,U.S. Highway 64,Exit/Intersection,4800,73.44485529,1,0,0,0,55.70348022,"{'x': -83.47172216034937, 'y': 35.14613450969989, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
111,111,7170,US-64_Macon_NC_Exit_22,-83.45437386,35.15857434,Macon,NC,U.S. Highway 64,Exit/Intersection,7300,73.44485529,1,0,0,0,54.43162252,"{'x': -83.45437386036531, 'y': 35.15857433963413, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
112,112,7171,US-64_Macon_NC_Exit_23,-83.39071177,35.16635612,Macon,NC,U.S. Highway 64,Exit/Intersection,22000,80.2211016,28,0,0,0,51.01712264,"{'x': -83.39071177003211, 'y': 35.16635612023879, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
113,113,7172,US-64_Macon_NC_Exit_24,-83.41651141,35.1640335,Macon,NC,U.S. Highway 64,Exit/Intersection,12000,73.44485529,8,0,0,0,52.3694587,"{'x': -83.4165114102733, 'y': 35.16403349964634, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
114,114,7173,US-64_Macon_NC_Exit_25,-83.38462463,35.16537261,Macon,NC,U.S. Highway 64,Exit/Intersection,22000,80.2211016,26,0,0,0,50.7514318,"{'x': -83.38462462962292, 'y': 35.16537260995801, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
115,115,7174,US-64_Macon_NC_Exit_26,-83.35680967,35.17503474,Macon,NC,U.S. Highway 64,Exit/Intersection,11000,80.2211016,18,0,0,0,49.05464239,"{'x': -83.35680966983034, 'y': 35.17503473986142, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
116,116,7175,US-64_Macon_NC_Exit_27,-83.35150783,35.17739883,Macon,NC,U.S. Highway 64,Exit/Intersection,11000,78.40567322,11,0,0,0,48.71327526,"{'x': -83.35150783002229, 'y': 35.17739882999206, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
117,117,7176,US-64_Macon_NC_Exit_28,-83.36136426,35.17219042,Macon,NC,U.S. Highway 64,Exit/Intersection,26000,80.2211016,18,0,0,0,49.37601144,"{'x': -83.36136426025234, 'y': 35.17219041985203, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
118,118,7177,US-64_Henderson_NC_Exit_1,-82.59411607,35.31766235,Henderson,NC,U.S. Highway 64,Exit/Intersection,12000,493.1857717,10,0,0,14,11.85066909,"{'x': -82.59411606980075, 'y': 35.317662350137425, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
119,119,7178,US-64_Henderson_NC_Exit_2,-82.57468925,35.32882802,Henderson,NC,U.S. Highway 64,Exit/Intersection,12000,208.3918029,1,0,0,14,10.92628728,"{'x': -82.57468925040854, 'y': 35.328828019697426, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
120,120,7179,US-64_Henderson_NC_Exit_3,-82.55620457,35.3430913,Henderson,NC,U.S. Highway 64,Exit/Intersection,14000,652.9930622,3,0,2,14,9.882423859,"{'x': -82.55620456978505, 'y': 35.34309129972377, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
121,121,7180,US-64_Henderson_NC_Exit_4,-82.5381817,35.34009487,Henderson,NC,U.S. Highway 64,Exit/Intersection,11000,652.9930622,4,0,0,14,10.12894364,"{'x': -82.5381817000254, 'y': 35.340094870182156, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
122,122,7181,US-64_Henderson_NC_Exit_5,-82.52075913,35.33179536,Henderson,NC,U.S. Highway 64,Exit/Intersection,13000,652.9930622,1,0,0,14,10.82661526,"{'x': -82.5207591304295, 'y': 35.33179535976808, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
123,123,7182,US-64_Henderson_NC_Exit_6,-82.5067885,35.3270595,Henderson,NC,U.S. Highway 64,Exit/Intersection,13000,652.9930622,4,0,0,14,11.30860374,"{'x': -82.50678849968949, 'y': 35.327059500195844, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
124,124,7183,US-64_Henderson_NC_Exit_7,-82.4996233,35.32298289,Henderson,NC,U.S. Highway 64,Exit/Intersection,14000,652.9930622,5,0,0,14,11.68198907,"{'x': -82.49962329967548, 'y': 35.32298289044809, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
125,125,7184,US-64_Henderson_NC_Exit_8,-82.49259958,35.32064459,Henderson,NC,U.S. Highway 64,Exit/Intersection,16000,652.9930622,6,0,0,14,11.94692481,"{'x': -82.49259958010651, 'y': 35.32064459017573, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
126,126,7185,US-64_Henderson_NC_Exit_9,-82.4882614,35.32085856,Henderson,NC,U.S. Highway 64,Exit/Intersection,16000,652.9930622,8,0,0,14,12.00648034,"{'x': -82.48826139984368, 'y': 35.3208585595749, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
127,127,7186,US-64_Henderson_NC_Exit_10,-82.47930557,35.32080213,Henderson,NC,U.S. Highway 64,Exit/Intersection,15000,652.9930622,16,0,0,14,12.17638907,"{'x': -82.4793055695963, 'y': 35.32080212981447, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
128,128,7187,US-64_Henderson_NC_Exit_11,-82.47068811,35.3188172,Henderson,NC,U.S. Highway 64,Exit/Intersection,17000,2469.068996,63,0,0,14,12.48035714,"{'x': -82.47068811016811, 'y': 35.31881720015372, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
129,129,7188,US-64_Henderson_NC_Exit_12,-82.46390602,35.31872542,Henderson,NC,U.S. Highway 64,Exit/Intersection,17000,2469.068996,65,0,0,14,12.63576103,"{'x': -82.46390602044647, 'y': 35.31872541984228, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
130,130,7189,US-64_Henderson_NC_Exit_13,-82.45578656,35.31997857,Henderson,NC,U.S. Highway 64,Exit/Intersection,28000,2469.068996,78,0,0,10,12.74970452,"{'x': -82.45578655970195, 'y': 35.319978570254875, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
131,131,7190,US-64_Henderson_NC_Exit_14,-82.44856187,35.33042466,Henderson,NC,U.S. Highway 64,Exit/Intersection,27000,834.3966344,31,0,0,14,12.2979502,"{'x': -82.44856187043393, 'y': 35.33042465987023, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
132,132,7191,I-26_Henderson_NC_Exit_1,-82.50868488,35.39936314,Henderson,NC,Interstate 26,Exit/Intersection,69000,715.5598473,16,0,2,14,6.529283498,"{'x': -82.50868488030295, 'y': 35.39936314009691, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
133,133,7192,I-26_Henderson_NC_Exit_2,-82.52890388,35.42621325,Henderson,NC,Interstate 26,Exit/Intersection,69000,1173.723364,6,2,6,14,4.390308657,"{'x': -82.52890388010997, 'y': 35.42621324964182, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
134,134,7193,I-26_Buncombe_NC_Exit_1,-82.53580775,35.44030734,Buncombe,NC,Interstate 26,Exit/Intersection,69000,690.1134255,22,2,6,14,3.345194152,"{'x': -82.53580774972784, 'y': 35.44030734021163, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
135,135,7194,I-26_Buncombe_NC_Exit_2,-82.55659608,35.48216342,Buncombe,NC,Interstate 26,Exit/Intersection,85000,1397.952559,23,6,14,14,0.322986167,"{'x': -82.55659607974525, 'y': 35.482163419606195, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
136,136,7195,I-26_Buncombe_NC_Exit_3,-82.6026307,35.53393166,Buncombe,NC,Interstate 26,Exit/Intersection,85000,356.720572,12,12,14,14,0.334237829,"{'x': -82.60263069984688, 'y': 35.533931660218, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
137,137,7196,I-40_Buncombe_NC_Exit_1,-82.59665322,35.55758372,Buncombe,NC,Interstate 40,Exit/Intersection,54000,356.720572,3,12,14,14,1.998680995,"{'x': -82.59665322007004, 'y': 35.55758372031249, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
138,138,7197,I-40_Buncombe_NC_Exit_2,-82.63998647,35.55939117,Buncombe,NC,Interstate 40,Exit/Intersection,60000,1001.763918,17,8,14,14,2.93097478,"{'x': -82.63998647009947, 'y': 35.55939116966681, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
139,139,7198,I-40_Buncombe_NC_Exit_3,-82.75279966,35.54209552,Buncombe,NC,Interstate 40,Exit/Intersection,57000,832.3310387,8,0,4,14,8.46346724,"{'x': -82.7527996596765, 'y': 35.542095519592635, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
140,140,7199,I-40_Haywood_NC_Exit_1,-82.81784163,35.55166244,Haywood,NC,Interstate 40,Exit/Intersection,57000,220.5165688,1,0,0,14,12.18011697,"{'x': -82.81784163018705, 'y': 35.551662440069606, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
141,141,7200,I-40_Haywood_NC_Exit_2,-82.85128659,35.55608166,Haywood,NC,Interstate 40,Exit/Intersection,58000,220.5165688,10,0,0,14,14.08791218,"{'x': -82.85128658970433, 'y': 35.556081660040604, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
142,142,7201,I-40_Haywood_NC_Exit_3,-82.91808729,35.54172568,Haywood,NC,Interstate 40,Exit/Intersection,57000,412.4722665,3,0,0,8,17.75168617,"{'x': -82.91808728969664, 'y': 35.54172567969641, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
143,143,7202,I-40_Haywood_NC_Exit_4,-82.95745693,35.56995639,Haywood,NC,Interstate 40,Exit/Intersection,28000,31.26536475,3,0,0,0,20.14311048,"{'x': -82.95745692979341, 'y': 35.5699563897756, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
144,144,7203,I-40_Haywood_NC_Exit_5,-83.00664145,35.60230421,Haywood,NC,Interstate 40,Exit/Intersection,27000,67.40030963,2,0,0,0,23.26560573,"{'x': -83.00664144964315, 'y': 35.602304209671615, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
145,145,7204,I-40_Haywood_NC_Exit_6,-82.99430298,35.66765567,Haywood,NC,Interstate 40,Exit/Intersection,27000,31.26536475,0,0,0,0,23.8203986,"{'x': -82.99430297959879, 'y': 35.667655670173076, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
146,146,7205,I-40_Haywood_NC_Exit_7,-83.04075962,35.70219489,Haywood,NC,Interstate 40,Exit/Intersection,26000,31.26536475,0,0,0,0,26.94852491,"{'x': -83.04075962006038, 'y': 35.70219488968246, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
147,147,7206,I-40_Haywood_NC_Exit_8,-83.02387926,35.7373335,Haywood,NC,Interstate 40,Exit/Intersection,26000,31.26536475,0,0,0,0,26.84608164,"{'x': -83.02387925981992, 'y': 35.73733350014095, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
148,148,7207,I-26_Buncombe_NC_Exit_4,-82.59390636,35.56390665,Buncombe,NC,Interstate 26,Exit/Intersection,74000,3273.73799,15,12,14,14,2.004774327,"{'x': -82.59390635959079, 'y': 35.56390665037168, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
149,149,7208,I-26_Buncombe_NC_Exit_5,-82.58386636,35.57304241,Buncombe,NC,Interstate 26,Exit/Intersection,62000,3273.73799,52,12,14,14,1.25772403,"{'x': -82.58386635974466, 'y': 35.57304240977942, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
150,150,7209,I-26_Buncombe_NC_Exit_6,-82.58301876,35.57646797,Buncombe,NC,Interstate 26,Exit/Intersection,62000,3273.73799,65,12,14,14,1.018198861,"{'x': -82.58301876040741, 'y': 35.57646796972108, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
151,151,7210,I-26_Buncombe_NC_Exit_7,-82.58000357,35.58906164,Buncombe,NC,Interstate 26,Exit/Intersection,66000,3273.73799,61,12,14,14,0.171996198,"{'x': -82.58000357010866, 'y': 35.589061640382454, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
152,152,7211,I-26_Buncombe_NC_Exit_8,-82.57318454,35.61455573,Buncombe,NC,Interstate 26,Exit/Intersection,67000,3735.828916,5,8,14,14,1.678983821,"{'x': -82.57318453983459, 'y': 35.614555729663266, 'spatialReference': {'wkid': 4326}}",0.2% Annual Chance Flood Hazard
153,153,7212,I-26_Buncombe_NC_Exit_9,-82.5806657,35.63119539,Buncombe,NC,Interstate 26,Exit/Intersection,67000,1672.651362,15,8,12,14,2.758496264,"{'x': -82.58066569956236, 'y': 35.63119538995534, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
154,154,7213,I-26_Buncombe_NC_Exit_10,-82.58121141,35.64481187,Buncombe,NC,Interstate 26,Exit/Intersection,62000,605.0859591,23,8,12,14,3.696820007,"{'x': -82.58121140997855, 'y': 35.6448118703716, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
155,155,7214,I-26_Buncombe_NC_Exit_11,-82.58401739,35.67362397,Buncombe,NC,Interstate 26,Exit/Intersection,59000,605.0859591,9,0,8,14,5.684784538,"{'x': -82.58401739009042, 'y': 35.67362396967053, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
156,156,7215,I-26_Buncombe_NC_Exit_12,-82.57273951,35.70466042,Buncombe,NC,Interstate 26,Exit/Intersection,50000,653.1500655,29,0,8,14,7.751851584,"{'x': -82.5727395103201, 'y': 35.70466041974265, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
157,157,7216,I-26_Buncombe_NC_Exit_13,-82.56212492,35.71348164,Buncombe,NC,Interstate 26,Exit/Intersection,39000,180.9734323,23,0,8,14,8.27220283,"{'x': -82.5621249201289, 'y': 35.713481640365444, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
158,158,7217,I-26_Buncombe_NC_Exit_14,-82.55536092,35.7262143,Buncombe,NC,Interstate 26,Exit/Intersection,39000,244.7780552,1,0,8,14,9.121144728,"{'x': -82.55536092027023, 'y': 35.72621430034974, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
159,159,7218,I-26_Buncombe_NC_Exit_15,-82.54321387,35.75870128,Buncombe,NC,Interstate 26,Exit/Intersection,27000,244.7780552,0,0,0,14,11.35466644,"{'x': -82.54321387002403, 'y': 35.758701280439766, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
160,160,7219,I-26_Buncombe_NC_Exit_16,-82.54005727,35.78335125,Buncombe,NC,Interstate 26,Exit/Intersection,27000,244.7780552,2,0,0,12,13.05858491,"{'x': -82.54005727032671, 'y': 35.783351249860345, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
161,161,7220,I-26_Madison_NC_Exit_1,-82.53596362,35.81715853,Madison,NC,Interstate 26,Exit/Intersection,26000,162.0340029,9,0,0,8,15.39664891,"{'x': -82.53596362022483, 'y': 35.81715853004221, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
162,162,7221,I-26_Madison_NC_Exit_2,-82.53376486,35.86610949,Madison,NC,Interstate 26,Exit/Intersection,13000,77.86898842,0,0,0,8,18.77375607,"{'x': -82.5337648596605, 'y': 35.866109489661255, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
163,163,7222,I-26_Madison_NC_Exit_3,-82.54629074,35.87276663,Madison,NC,Interstate 26,Exit/Intersection,13000,77.86898842,0,0,0,8,19.21593593,"{'x': -82.54629074032539, 'y': 35.872766630275805, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
164,164,7223,I-26_Madison_NC_Exit_4,-82.55764642,35.90904313,Madison,NC,Interstate 26,Exit/Intersection,13000,23.2187259,2,0,0,0,21.72358695,"{'x': -82.5576464204459, 'y': 35.909043130436146, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
165,165,7224,US-64_Henderson_NC_Exit_15,-82.42717383,35.35405913,Henderson,NC,U.S. Highway 64,Exit/Intersection,13000,559.7829042,19,0,0,14,11.60552298,"{'x': -82.42717383020806, 'y': 35.354059130124824, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
166,166,7225,US-64_Henderson_NC_Exit_16,-82.41984899,35.35930384,Henderson,NC,U.S. Highway 64,Exit/Intersection,13000,273.2723697,4,0,0,14,11.58941595,"{'x': -82.41984898973902, 'y': 35.35930383960056, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
167,167,7226,US-64_Henderson_NC_Exit_17,-82.41232671,35.36182768,Henderson,NC,U.S. Highway 64,Exit/Intersection,13000,273.2723697,1,0,0,14,11.74355938,"{'x': -82.4123267103094, 'y': 35.36182767990357, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
168,168,7227,US-64_Henderson_NC_Exit_18,-82.40512882,35.3689903,Henderson,NC,U.S. Highway 64,Exit/Intersection,13000,273.2723697,0,0,0,14,11.67626939,"{'x': -82.40512881993902, 'y': 35.36899029976257, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
169,169,7228,US-64_Henderson_NC_Exit_19,-82.39533913,35.37441592,Henderson,NC,U.S. Highway 64,Exit/Intersection,11000,273.2723697,0,0,0,14,11.83272521,"{'x': -82.39533913019665, 'y': 35.37441591955911, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
170,170,7229,US-64_Henderson_NC_Exit_20,-82.38090725,35.37758811,Henderson,NC,U.S. Highway 64,Exit/Intersection,11000,273.2723697,2,0,0,14,12.32658053,"{'x': -82.38090724976973, 'y': 35.3775881099034, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
